state,session,bill,legiscan_link,legiscan_title,summary
Wisconsin,2019-2020,AB1,https://legiscan.com/WI/bill/AB1/2020,WI AB1 | 2019-2020 | Regular Session | LegiScan,"An Act to amend 40.51 (8), 40.51 (8m), 66.0137 (4), 120.13 (2) (g) and 185.983 (1) (intro.); and to create 609.847 and 632.728 of the statutes; Relating to: coverage of individuals with preexisting conditions."
Wisconsin,2019-2020,AB575,https://legiscan.com/WI/bill/AB575/2020,WI AB575 | 2019-2020 | Regular Session | LegiScan,"An Act to repeal 15.407 (2), 50.01 (4p), 252.01 (5), 448.01 (6), 448.03 (1) (b), 448.03 (3) (e), 448.04 (1) (f), 448.05 (5), 448.20, 448.21, 448.40 (2) (f), 448.695 (4) and 450.01 (15r); to renumber 448.038; to amend 15.08 (1m) (b), 16.417 (1) (e) 3m., 46.03 (44), 48.981 (2m) (b) 1., 49.45 (9r) (a) 7. a., 50.08 (2), 50.39 (3), 50.60 (1), 55.14 (8) (b), 69.01 (6g), 70.47 (8) (intro.), 97.67 (5m) (a) 3., 118.2925 (1) (f), 146.38 (1) (b) 1., 146.81 (1) (d), 146.81 (1) (i), 146.81 (1) (j), 146.82 (3) (a), 146.89 (1) (r) 1., 146.997 (1) (d) 5., 155.01 (7), 252.15 (1) (am), 252.15 (1) (ar) 1., 255.07 (1) (d), 255.07 (7), 257.01 (5) (a), 257.01 (5) (b), 343.16 (5) (a), 440.035 (2m) (b), 440.035 (2m) (c) 1. (intro.), 448.015 (4) (am) 2., 448.02 (1), 448.03 (2) (a), 448.03 (2) (e), 448.03 (2) (k), 448.03 (5) (b), 448.035 (2) to (4), 448.037 (2) (a) (intro.) and (b) and (3), 448.62 (7), 450.01 (16) (hm) 3., 450.10 (3) (a) 5., 450.11 (1), 450.11 (1g) (b), 450.11 (1i) (a) 1., 450.11 (1i) (b) 2. c., 450.11 (1i) (c) 2., 450.11 (8) (b), 462.02 (2) (e), 462.04, 895.48 (1m) (a) (intro.), 961.01 (19) (a) and 971.14 (4) (a); and to create 15.405 (4), 49.45 (9r) (a) 7. am., 69.18 (1) (ck), 146.81 (1) (hr), 146.997 (1) (d) 13m., 180.1901 (1m) (h), 450.10 (3) (a) 12., 450.11 (1i) (b) 2. cm., 450.11 (8) (f), chapter 461 and 990.01 (27s) of the statutes; Relating to: regulation of physician assistants, creating a Physician Assistant Examining Board, extending the time limit for emergency rule procedures, providing an exemption from emergency rule procedures, granting rule-making authority, and providing a penalty. (FE)"
Wisconsin,2019-2020,AB582,https://legiscan.com/WI/bill/AB582/2020,WI AB582 | 2019-2020 | Regular Session | LegiScan,"An Act to repeal 346.89 (4) (a); to renumber and amend 346.89 (4) (b) and 346.89 (4m); to amend 343.315 (2) (f) 10. and 346.95 (1); and to create 346.89 (4m) (a), 346.89 (4m) (c) 1. b., 346.89 (4m) (c) 2., 346.89 (4m) (c) 3. and 346.95 (2g) of the statutes; Relating to: the use of a wireless communication device while driving and providing a penalty. (FE)"
Wisconsin,2019-2020,AB590,https://legiscan.com/WI/bill/AB590/2020,WI AB590 | 2019-2020 | Regular Session | LegiScan,"An Act to amend 253.12 (3) (a) 1. (intro.), 253.12 (3) (a) 1. a. and 253.12 (4) (a); and to create 69.186 (1) (n), 69.186 (1) (o), 146.346 and 253.12 (3) (a) 5. of the statutes; Relating to: sale, use, and final disposition of fetal body parts, reporting of sex and fetal anomaly following induced abortion, and providing a penalty. (FE)"
Wisconsin,2019-2020,AB63,https://legiscan.com/WI/bill/AB63/2020,WI AB63 | 2019-2020 | Regular Session | LegiScan,An Act to renumber and amend 302.095 (2); and to create 302.095 (2) (a) 2. and 302.095 (2) (b) of the statutes; Relating to: bringing contraband into a jail or prison and providing a penalty.
Wisconsin,2019-2020,AB65,https://legiscan.com/WI/bill/AB65/2020,WI AB65 | 2019-2020 | Regular Session | LegiScan,"An Act to amend 134.66 (title), 134.66 (2) (a), 134.66 (2) (am), 134.66 (2) (b), 134.66 (2) (cm) 1m., 134.66 (2m) (a), 134.66 (3) (intro.), subchapter IX (title) of chapter 254 [precedes 254.911], 254.916 (2) (intro.), 254.92 (title), 254.92 (1), 254.92 (2), 254.92 (2m) (intro.) and 254.92 (3); and to create 134.66 (1) (jm) and 254.911 (11) of the statutes; Relating to: prohibiting the sale of vapor products to minors and the purchase of those products by minors. (FE)"
Wisconsin,2019-2020,AB652,https://legiscan.com/WI/bill/AB652/2020,WI AB652 | 2019-2020 | Regular Session | LegiScan,"An Act to renumber and amend 23.33 (9) (bg); to amend 20.370 (5) (ct), 20.370 (5) (cu), 23.33 (1) (ng) 1. b., 23.33 (1) (ng) 1. h., 23.33 (1) (ng) 2. a., 23.33 (1) (ng) 2. b., 23.33 (1) (ng) 2. d., 23.33 (2) (b) 4., 23.33 (3) (em), 23.33 (4) (d) (intro.), 23.33 (6) (a), 23.33 (6) (f), 23.33 (6) (g), 23.33 (6r), 23.33 (9) (bb), 23.33 (9) (bg) (title), 340.01 (2g) and 346.02 (11); and to create 23.33 (1) (fe), 23.33 (1) (jd), 23.33 (1) (jqm), 23.33 (3) (ht), 23.33 (3g) (e), 23.33 (3g) (f), 23.33 (4z) (a) 3., 23.33 (6) (cd), 23.33 (6) (ch), 23.33 (6) (cp), 23.33 (6) (ct), 23.33 (9) (b) 7., 23.33 (9) (b) 8., 23.33 (9) (bc), 23.33 (9) (bg) 2., 23.33 (11m) and 971.19 (10m) of the statutes; Relating to: regulation of all-terrain vehicles and utility terrain vehicles, all-terrain vehicle projects, and making an appropriation."
Wisconsin,2019-2020,AB670,https://legiscan.com/WI/bill/AB670/2020,WI AB670 | 2019-2020 | Regular Session | LegiScan,"An Act to amend 40.22 (1), 40.22 (2m) (intro.), 40.22 (2r) (intro.), 40.22 (3) (intro.), 40.23 (1) (a) (intro.), 40.23 (1) (am) 2., 40.23 (1) (bm), 40.24 (1) (f), 40.25 (2), 40.26 (1m) (a), 40.26 (1m) (b), 40.26 (5) (intro.) and 40.63 (7); and to create 40.26 (6), 40.26 (7) and 40.26 (8) of the statutes; Relating to: increasing the minimum retirement age under the Wisconsin Retirement System; decreasing the minimum break in service for annuitants in the Wisconsin Retirement System who are rehired by a participating employer; and allowing rehired annuitants to elect to not participate in the Wisconsin Retirement System. (FE)"
Wisconsin,2019-2020,AB683,https://legiscan.com/WI/bill/AB683/2020,WI AB683 | 2019-2020 | Regular Session | LegiScan,"An Act to repeal 66.0615 (1) (bs), 66.0615 (1) (de) and 66.0615 (5); to renumber and amend 59.25 (3) (e); to amend 66.0615 (1) (dk), 66.0615 (1m) (a), 66.0615 (1m) (g), 66.0615 (2) (intro.), 66.0615 (2) (a), 66.0615 (2) (b), 66.0615 (4) (a) (intro.) and 66.1014 (2) (d) 1.; and to create 59.25 (3) (e) 1., 59.25 (3) (e) 2., 66.0615 (1) (bt), 66.0615 (1r), 66.0615 (2) (f), 66.0615 (2m), 66.0615 (4) (a) 4., 66.0615 (4) (d) and 66.1014 (1) (c) of the statutes; Relating to: expanding applicability of the room tax, making substantive and technical changes to the local room tax, and providing a penalty. (FE)"
Wisconsin,2019-2020,AB712,https://legiscan.com/WI/bill/AB712/2020,WI AB712 | 2019-2020 | Regular Session | LegiScan,"An Act to repeal 196.209; to amend 30.025 (4) (c), 196.07 (1), 196.191 (3) (a) 2., 196.203 (4m) (a), 196.31 (1) (intro.), 196.49 (5g) (ar) 1m. d., 196.491 (2) (f), 196.491 (3) (a) 1., 196.491 (3) (a) 2m. a., 196.499 (1) (b), 196.499 (1) (f) and 196.85 (3); to repeal and recreate 196.31 (2m); and to create 196.026 (7m), 196.20 (9) and 196.315 of the statutes; Relating to: making various changes to statutes administered by the Public Service Commission and requiring investor-owned energy utilities to fund a consumer advocate. (FE)"
Wisconsin,2019-2020,AB713,https://legiscan.com/WI/bill/AB713/2020,WI AB713 | 2019-2020 | Regular Session | LegiScan,"An Act to amend 289.63 (6) (d) 1. (intro.), 289.63 (6) (d) 2. a., 289.63 (6) (d) 2. b., 289.63 (6) (d) 3. a., 289.64 (4) (d) 1. (intro.), 289.64 (4) (d) 2. a., 289.64 (4) (d) 2. b., 289.64 (4) (d) 3. a., 289.645 (4) (h) 1. (intro.), 289.645 (4) (h) 2. a., 289.645 (4) (h) 2. b., 289.645 (4) (h) 3. a., 289.67 (1) (fj) 1. (intro.), 289.67 (1) (fj) 2. a., 289.67 (1) (fj) 2. b. and 289.67 (1) (fj) 3. a.; and to create 289.63 (6) (d) 1. c., 289.64 (4) (d) 1. c., 289.645 (4) (h) 1. c. and 289.67 (1) (fj) 1. c. of the statutes; Relating to: exempting certain waste-to-energy facilities from tipping fees. (FE)"
Wisconsin,2019-2020,AB737,https://legiscan.com/WI/bill/AB737/2020,WI AB737 | 2019-2020 | Regular Session | LegiScan,An Act to amend 118.51 (3) (a) 1. and 118.51 (3m) (a); and to create 118.51 (3) (a) 1d. of the statutes; Relating to: applications for full-time open enrollment.
Wisconsin,2019-2020,AB770,https://legiscan.com/WI/bill/AB770/2020,WI AB770 | 2019-2020 | Regular Session | LegiScan,"An Act to renumber and amend 138.14 (10) (a) 1.; to amend 138.09 (1m) (a), 138.09 (7) (bp), 138.14 (13) (d) and 422.201 (3); and to create 138.09 (7) (bs) and 138.14 (10) (a) 1g. of the statutes; Relating to: interest rates on payday loans and loans by licensed lenders. (FE)"
Wisconsin,2019-2020,AB78,https://legiscan.com/WI/bill/AB78/2020,WI AB78 | 2019-2020 | Regular Session | LegiScan,"An Act to repeal 340.01 (32) (a) (intro.); to renumber 340.01 (32) (a) 1., 340.01 (32) (a) 2. and 340.01 (32) (b); to renumber and amend 990.01 (43m); to amend 20.395 (5) (dr), 20.395 (5) (eh), 85.30, 340.01 (29m) (am) 2., 340.01 (32) (intro.), 340.01 (38m) (a) 1., 341.10 (6), 343.03 (3) (a), 343.04 (1) (e), 343.05 (3) (b), 343.07 (1g) (intro.), 343.07 (4) (title) and (a), 343.07 (4) (b), 343.08 (1) (a), 343.08 (2) (a), 343.16 (1) (d) 1., 343.16 (2) (b), 343.17 (3) (c) 5., 343.32 (4), 346.54 (1) (cm), 346.595 (1), 346.595 (3), 346.595 (3m), 347.09 (1) (b), 347.15 (1), 347.35 (1a), 347.42, 347.485 (title) and (1), 347.485 (2) (c), 347.485 (3), 347.485 (4), 347.486 (1), 347.486 (2), 347.487 and 990.01 (43r); and to create 340.01 (3m) and 341.25 (1) (bg) of the statutes; Relating to: registration and operation of vehicles defined as autocycles. (FE)"
Wisconsin,2019-2020,AB781,https://legiscan.com/WI/bill/AB781/2020,WI AB781 | 2019-2020 | Regular Session | LegiScan,An Act to renumber and amend 101.17; and to create 101.17 (2) of the statutes; Relating to: inspection requirements for chemical recovery boilers. (FE)
Wisconsin,2019-2020,AB786,https://legiscan.com/WI/bill/AB786/2020,WI AB786 | 2019-2020 | Regular Session | LegiScan,"An Act to renumber 46.977 (2) (a) and 54.15 (8) (a) 1. to 4.; to renumber and amend 46.977 (1) (b); to consolidate, renumber and amend 46.977 (1) (intro.) and (a); to amend 46.977 (2) (b) (intro.), 46.977 (2) (c), 54.15 (8) (a) (intro.) and 54.15 (8) (b); and to create 46.977 (3), 54.15 (8) (a) 2m. and 54.26 of the statutes; Relating to: guardian training requirements and making an appropriation. (FE)"
Wisconsin,2019-2020,AB787,https://legiscan.com/WI/bill/AB787/2020,WI AB787 | 2019-2020 | Regular Session | LegiScan,An Act to create 16.299 of the statutes; Relating to: loan to the Greater Green Bay Convention and Visitor Bureau for the construction of a visitor information and education center and authorizing general fund supported borrowing to fund the loan. (FE)
Wisconsin,2019-2020,AB819,https://legiscan.com/WI/bill/AB819/2020,WI AB819 | 2019-2020 | Regular Session | LegiScan,"An Act to create 601.465 (3) (f), subchapter IX (title) of chapter 601 [precedes 601.95], 601.95, 601.951, 601.952, 601.953, 601.954, 601.955 and 601.956 of the statutes; Relating to: imposing requirements related to insurance data cybersecurity and granting rule-making authority. (FE)"
Wisconsin,2019-2020,AB842,https://legiscan.com/WI/bill/AB842/2020,WI AB842 | 2019-2020 | Regular Session | LegiScan,"An Act to amend 20.435 (1) (q); and to create 20.285 (1) (sr), 20.370 (4) (as), 20.370 (4) (ax), 20.370 (4) (ay), 20.370 (4) (az) and 20.370 (6) (es) of the statutes; Relating to: providing funding related to PFAS programs and positions, granting rule-making authority, and making an appropriation. (FE)"
Wisconsin,2019-2020,AB843,https://legiscan.com/WI/bill/AB843/2020,WI AB843 | 2019-2020 | Regular Session | LegiScan,"An Act to amend 292.31 (1) (d) (intro.); and to create 25.17 (1) (kt), 25.46 (1) (eb), 25.461, 36.50, 160.07 (7), 254.25, 281.15 (7), 281.17 (8) (c), 285.27 (2) (bm), 292.31 (1) (d) 1m., 292.66, 292.74 and 299.15 (2m) of the statutes; Relating to: PFAS standards and grant programs, providing blood testing for certain individuals, requiring a cancer cluster study, extending the time limit for emergency rule procedures, providing an exemption from emergency rule procedures, and granting rule-making authority. (FE)"
Wisconsin,2019-2020,AB849,https://legiscan.com/WI/bill/AB849/2020,WI AB849 | 2019-2020 | Regular Session | LegiScan,"An Act to repeal 118.52 (3) (d); to renumber and amend 118.52 (4); to amend 115.28 (54m), 115.38 (1) (d), 115.385 (4), 118.52 (1) (e), 118.52 (2), 118.52 (3) (a), 118.52 (3) (b), 118.52 (3) (c), 118.52 (3) (e), 118.52 (5), 118.52 (6), 118.52 (8), 118.52 (9), 118.52 (10), 118.52 (11), 118.52 (12) and 118.57 (1); to repeal and recreate 118.52 (title); and to create 118.52 (1) (ad), 118.52 (1) (af), 118.52 (1) (ah), 118.52 (2m) and 118.52 (13) of the statutes; Relating to: expanding the part-time open enrollment program. (FE)"
Wisconsin,2019-2020,AB853,https://legiscan.com/WI/bill/AB853/2020,WI AB853 | 2019-2020 | Regular Session | LegiScan,"An Act to renumber and amend 938.34 (14m); to amend 346.17 (3) (a), 346.17 (3) (b), 346.17 (3) (c), 346.17 (3) (d), 346.65 (1) (a), 346.65 (1) (b), 346.65 (3), 346.65 (4m), 346.65 (5), 943.23 (1g), 943.23 (1r), 943.23 (2) (a), 943.23 (2) (b), 943.23 (2g), 943.23 (3) (a), 943.23 (3) (b) and 943.23 (3g); and to create 938.266, 938.34 (8m), 938.34 (14m) (b), 939.6197, 967.055 (2) (c), 967.055 (2) (d), 967.056 and 973.0337 of the statutes; Relating to: theft of a vehicle; victim impact panels; increased penalties for reckless driving; increased penalties for fleeing an officer; and providing a penalty. (FE)"
Wisconsin,2019-2020,AB857,https://legiscan.com/WI/bill/AB857/2020,WI AB857 | 2019-2020 | Regular Session | LegiScan,An Act to amend 285.30 (5) (c); and to create 285.30 (5) (m) of the statutes; Relating to: exempting autocycles from emission inspections. (FE)
Wisconsin,2019-2020,AB869,https://legiscan.com/WI/bill/AB869/2020,WI AB869 | 2019-2020 | Regular Session | LegiScan,"An Act to renumber and amend 125.12 (5); to amend 125.27 (4), 125.32 (3) (c), 125.51 (5) (b) (title), 125.51 (5) (b) 4., 125.51 (5) (e), 125.68 (4) (c) 3m. and 125.68 (4) (c) 4.; and to create 125.07 (3) (a) 17., 125.12 (5) (b), 125.20, 125.26 (2v), 125.27 (5), 125.27 (6), 125.32 (3) (e), 125.32 (3m) (k), 125.51 (3) (bv), 125.51 (5) (b) 1. f., 125.51 (5) (b) 2m., 125.51 (5) (f) and 125.68 (4) (d) of the statutes; Relating to: creating a private event venue permit issued by the Department of Revenue; the issuance by the Department of Revenue of retail alcohol beverage permits for motor vehicle racetrack grounds and for the state fair park; authorizing caterers to make retail sales of alcohol beverages on racetrack grounds; closing hours for certain alcohol beverage retailers and wineries and hours for retail sales by brewers; and providing a penalty. (FE)"
Wisconsin,2019-2020,AB870,https://legiscan.com/WI/bill/AB870/2020,WI AB870 | 2019-2020 | Regular Session | LegiScan,An Act to create 134.985 of the statutes; Relating to: consumer access to personal data processed by a controller and providing a penalty.
Wisconsin,2019-2020,AB871,https://legiscan.com/WI/bill/AB871/2020,WI AB871 | 2019-2020 | Regular Session | LegiScan,An Act to create 134.985 of the statutes; Relating to: deletion of consumer personal data by controllers and providing a penalty.
Wisconsin,2019-2020,AB872,https://legiscan.com/WI/bill/AB872/2020,WI AB872 | 2019-2020 | Regular Session | LegiScan,An Act to create 134.985 of the statutes; Relating to: restricting controllers from using consumer personal data and providing a penalty.
Wisconsin,2019-2020,AB924,https://legiscan.com/WI/bill/AB924/2020,WI AB924 | 2019-2020 | Regular Session | LegiScan,An Act to create 192.32 (1) (c) of the statutes; Relating to: pedestrians crossing railroads.
Wisconsin,2019-2020,SB100,https://legiscan.com/WI/bill/SB100/2020,WI SB100 | 2019-2020 | Regular Session | LegiScan,"An Act to repeal 40.51 (15m), 632.86 and 632.865 (title) and (1); to renumber 632.865 (2); to amend 40.51 (8), 40.51 (8m), 66.0137 (4), 120.13 (2) (g), 185.983 (1) (intro.), 601.43 (1) (a), 609.83, 616.09 (1) (a) 2. and 628.36 (2m) (e) 1.; and to create 628.36 (2m) (a) 2s., 632.861 and chapter 649 of the statutes; Relating to: registration and regulation of pharmacy benefit managers, drug pricing transparency, granting rule-making authority, and providing a penalty. (FE)"
Wisconsin,2019-2020,SB109,https://legiscan.com/WI/bill/SB109/2020,WI SB109 | 2019-2020 | Regular Session | LegiScan,An Act to create 254.25 of the statutes; Relating to: state health-based groundwater quality standards for certain groundwater contaminants.
Wisconsin,2019-2020,SB110,https://legiscan.com/WI/bill/SB110/2020,WI SB110 | 2019-2020 | Regular Session | LegiScan,"An Act to amend 450.01 (16) (k) and 450.035 (2); and to create 450.035 (2c), 450.035 (2i) and 450.035 (4) of the statutes; Relating to: pharmacists and pharmacy students administering vaccines."
Wisconsin,2019-2020,SB118,https://legiscan.com/WI/bill/SB118/2020,WI SB118 | 2019-2020 | Regular Session | LegiScan,"An Act to amend 134.65 (7) (a) 1. and 134.66 (4) (a) 1.; and to create 134.66 (2) (f) of the statutes; Relating to: placement of cigarettes, nicotine products, or tobacco products by retailers and providing a penalty."
Wisconsin,2019-2020,SB129,https://legiscan.com/WI/bill/SB129/2020,WI SB129 | 2019-2020 | Regular Session | LegiScan,"An Act to repeal 340.01 (30) (b); to consolidate, renumber and amend 340.01 (30) (intro.) and (a); to amend 23.335 (1) (q), 70.111 (1), 194.01 (7), 340.01 (29m) (bm), 340.01 (35), 340.01 (74p) (c), 341.05 (23), 346.02 (4) (title) and 346.02 (4) (a); and to create 340.01 (15ph), 346.806, 347.02 (1) (em), 347.489 (3m) and 349.18 (4) of the statutes; Relating to: electric bicycles and providing a penalty. (FE)"
Wisconsin,2019-2020,SB131,https://legiscan.com/WI/bill/SB131/2020,WI SB131 | 2019-2020 | Regular Session | LegiScan,"An Act to renumber and amend 344.16 (1); to amend 344.14 (2) (d) and 344.16 (2); and to create 344.16 (1) (a) and (b), 344.16 (2m) and 344.63 (1) (cm) of the statutes; Relating to: self-insurance by religious sects for purposes of motor vehicle financial responsibility and liability insurance requirements. (FE)"
Wisconsin,2019-2020,SB152,https://legiscan.com/WI/bill/SB152/2020,WI SB152 | 2019-2020 | Regular Session | LegiScan,"An Act to amend 23.117 (1), 23.117 (3), 23.117 (4), 23.33 (4) (d) 1., 23.33 (4) (d) 3. a., 23.33 (11) (am) 3. d., 23.335 (10) (a) 1., 23.335 (10) (a) 2., 23.335 (21) (am) 4., 29.001 (57), 59.84 (2) (j), 66.1001 (2) (c), 83.42 (1), 84.60 (1) (a), 167.31 (1) (h), 194.01 (7), 287.81 (1) (b), 340.01 (5e), 340.01 (5s), 340.01 (35), 340.01 (43), 340.01 (43m) (b), 340.01 (74), 340.01 (74p) (c), 341.058, 344.01 (2) (g), 346.02 (12), 346.05 (1m), 346.075 (title), 346.075 (1), 346.16 (2) (am), 346.23 (1), 346.23 (2), 346.24 (1), 346.24 (2), 346.24 (3), 346.25, 346.28 (2), 346.30 (1) (b) 2., 346.34 (1) (b), 346.36 (2), 346.37 (1) (a) 2., 346.37 (1) (c) 2., 346.37 (1) (c) 3., 346.37 (1) (c) 4., 346.37 (1) (d) 1., 346.37 (1) (d) 2., 346.37 (1) (e) 1., 346.37 (1) (e) 2., 346.37 (3), 346.38 (1), 346.38 (2), 346.43 (1) (b) 2., 346.47 (1), 346.49 (1) (b), 346.49 (1g) (b), 346.49 (2m) (b), 346.54 (1) (e), 346.60 (5) (a), 346.60 (5) (b), 346.71 (2), 346.80 (title), 346.80 (1), 346.80 (2) (a) (intro.), 346.80 (2) (b), 346.80 (2) (c), 346.80 (3) (a), 346.80 (3) (b), 346.80 (4), 346.80 (5), 346.803 (title), 346.803 (1) (intro.), 346.803 (1) (a), 346.803 (2), 346.803 (3), 346.803 (4), 346.804, 346.805, 346.94 (12), 347.02 (1) (i), 347.245 (1), 347.489 (1), 347.489 (2), 347.489 (3), 348.01 (2) (d), 349.015 and 779.41 (2); and to create 23.335 (1) (hh), 340.01 (15ps), 346.94 (18s) and 349.237 of the statutes; Relating to: the operation of electric scooters on highways, granting rule-making authority, and providing a penalty. (FE)"
Wisconsin,2019-2020,SB163,https://legiscan.com/WI/bill/SB163/2020,WI SB163 | 2019-2020 | Regular Session | LegiScan,An Act to create 940.20 (2r) of the statutes; Relating to: causing bodily harm to a nurse and providing a penalty. (FE)
Wisconsin,2019-2020,SB169,https://legiscan.com/WI/bill/SB169/2020,WI SB169 | 2019-2020 | Regular Session | LegiScan,"An Act to renumber and amend 281.36 (3r) (a) 1.; to amend 281.36 (3r) (am); and to create 281.36 (1) (ae), 281.36 (1) (ag), 281.36 (1) (be), 281.36 (3r) (a) 1. b., c. and d., 281.36 (3t) (g) and 281.36 (3w) of the statutes; Relating to: wetland mitigation banks, providing an exemption from emergency rule procedures, providing an exemption from rule-making procedures, and requiring the exercise of rule-making authority."
Wisconsin,2019-2020,SB188,https://legiscan.com/WI/bill/SB188/2020,WI SB188 | 2019-2020 | Regular Session | LegiScan,"An Act to repeal 23.33 (1) (jo) 5., 23.335 (1) (zgm) 5., 30.50 (10m) (e), 94.55 (2) (e), 94.55 (3), 94.55 (3) (c), 94.67 (15r), 340.01 (50m) (e), 350.01 (10v) (e), 885.235 (1) (d) 5., 939.22 (33) (e), 961.32 (3) (b) 2. and 967.055 (1m) (b) 5.; to amend 20.115 (7) (gc), 23.33 (4c) (a) 5., 23.33 (4c) (b) 4. b., 23.335 (12) (a) 5., 23.335 (12) (b) 5., 30.681 (1) (d), 30.681 (2) (d) 1. b., 94.55 (1), 94.55 (2) (title), 94.55 (2) (a), 94.55 (2) (b) 2., 94.55 (2) (b) 3., 94.55 (2) (b) 4., 94.55 (2) (b) 5., 94.55 (2) (c), 94.67 (2), 97.02, 182.001 (3), 343.305 (8) (b) 2. g., 343.305 (8) (b) 4m. (intro.), 343.305 (8) (b) 4m. a., 343.305 (8) (b) 5. c., 346.63 (1) (d), 346.63 (2) (b) 2., 348.27 (18) (a) 1. f., 350.101 (1) (e), 350.101 (2) (d) 2., 940.09 (2) (b), 940.25 (2) (b), 941.20 (1) (bm), 961.01 (14), 961.14 (4) (t) 1., 961.32 (2m) (b), 961.32 (3) (a) 1. and 2., 961.32 (3) (b) (intro.), 961.32 (3) (b) 1., 961.32 (3) (b) 3., 961.32 (3) (b) 4., 961.32 (3) (b) 5., 961.32 (3) (c), 961.32 (3) (d), 961.34 (2) (a), 961.34 (2) (b), 961.38 (1n) (a), 961.38 (1n) (b), 961.442 (intro.) and 961.55 (9); to repeal and recreate 94.55 (title); and to create 20.115 (7) (f), 94.55 (2) (am), 94.55 (2) (b) 2m., 94.55 (2) (b) 4g., 94.55 (2) (b) 4m., 94.55 (2) (b) 4s., 94.55 (2) (f), 94.55 (2g), 94.55 (2m), 94.55 (2p), 94.55 (2r), 94.55 (2t), 94.55 (3m), 94.55 (3r), 94.55 (3w), 94.67 (15c), 961.01 (3r), 961.14 (4) (t) 3., 961.32 (3) (b) 4m., 961.32 (3) (b) 4r. and 961.32 (3) (cm) of the statutes; Relating to: regulating hemp, providing an exemption from emergency rule procedures, granting rule-making authority, and making an appropriation. (FE)"
