state,session,bill,legiscan_link,legiscan_title,summary
Colorado,2021,HB 1123,https://legiscan.com/CO/bill/HB1123/2021,CO HB1123 | 2021 | Regular Session | LegiScan,Concerning a CAPS check for substantiated cases of mistreatment of an at-risk adult.
Colorado,2021,HB 1124,https://legiscan.com/CO/bill/HB1124/2021,CO HB1124 | 2021 | Regular Session | LegiScan,Concerning an expansion of the ability to conduct business activities electronically.
Colorado,2021,HB 1125,https://legiscan.com/CO/bill/HB1125/2021,CO HB1125 | 2021 | Regular Session | LegiScan,Concerning suspending the administration of state assessments for the 2020-21 school year.
Colorado,2021,HB 1127,https://legiscan.com/CO/bill/HB1127/2021,CO HB1127 | 2021 | Regular Session | LegiScan,Concerning authorization for a county to use county general fund money to fund roads and bridges.
Colorado,2021,HB 1129,https://legiscan.com/CO/bill/HB1129/2021,CO HB1129 | 2021 | Regular Session | LegiScan,Concerning extension of the deadline by which teachers must complete training in teaching reading.
Colorado,2021,HB 1130,https://legiscan.com/CO/bill/HB1130/2021,CO HB1130 | 2021 | Regular Session | LegiScan,Concerning expanding the community transition specialist program.
Colorado,2021,HB 1131,https://legiscan.com/CO/bill/HB1131/2021,CO HB1131 | 2021 | Regular Session | LegiScan,Concerning governance requirements for cooperative electric associations.
Colorado,2021,HB 1132,https://legiscan.com/CO/bill/HB1132/2021,CO HB1132 | 2021 | Regular Session | LegiScan,Concerning authorized distributions from the local government limited gaming impact fund.
Colorado,2021,HB 1133,https://legiscan.com/CO/bill/HB1133/2021,CO HB1133 | 2021 | Regular Session | LegiScan,Concerning strategic resources for kindergarten through twelfth grade schools to provide a safer environment for kindergarten through twelfth grade students who have been diagnosed with a seizure disorder.
Colorado,2021,HB 1134,https://legiscan.com/CO/bill/HB1134/2021,CO HB1134 | 2021 | Regular Session | LegiScan,"Concerning facilitating the reporting of tenants' rent payment information to consumer reporting agencies at the tenants' request, and, in connection therewith, making an appropriation."
Colorado,2021,HB 1135,https://legiscan.com/CO/bill/HB1135/2021,CO HB1135 | 2021 | Regular Session | LegiScan,Concerning protections for consumers who participate in health-care cost-sharing arrangements.
Colorado,2021,HB 1136,https://legiscan.com/CO/bill/HB1136/2021,CO HB1136 | 2021 | Regular Session | LegiScan,"Concerning modifications to the policies governing judicial division retirees returning to temporary judicial duties, and, in connection therewith, making an appropriation."
Colorado,2021,HB 1138,https://legiscan.com/CO/bill/HB1138/2021,CO HB1138 | 2021 | Regular Session | LegiScan,Concerning clarifying restrictions on the operation of off-highway vehicles.
Colorado,2021,HB 1139,https://legiscan.com/CO/bill/HB1139/2021,CO HB1139 | 2021 | Regular Session | LegiScan,"Concerning the acquisition of forms of identification from the department of revenue, and, in connection therewith, facilitating the renewal of drivers' licenses by mail and by electronic means, facilitating the renewal of identification cards by electronic means, facilitating the renewal of drivers' licenses and identification cards by older individuals, and allowing certain individuals to sign a driving log attesting that a minor driver with an instruction permit has completed a minimum number of driving hours."
Colorado,2021,HB 1140,https://legiscan.com/CO/bill/HB1140/2021,CO HB1140 | 2021 | Regular Session | LegiScan,"Concerning the elimination of costs associated with living organ donation for a living organ donor, and, in connection therewith, making an appropriation."
Colorado,2021,HB 1141,https://legiscan.com/CO/bill/HB1141/2021,CO HB1141 | 2021 | Regular Session | LegiScan,"Concerning the creation of a license plate for plug-in electric motor vehicles, and, in connection therewith, making an appropriation."
Colorado,2021,HB 1142,https://legiscan.com/CO/bill/HB1142/2021,CO HB1142 | 2021 | Regular Session | LegiScan,"Concerning measures related to eyewitness identification techniques, and, in connection therewith, requiring reporting data related to eyewitness techniques and regulating the use of showup identifications."
Colorado,2021,HB 1143,https://legiscan.com/CO/bill/HB1143/2021,CO HB1143 | 2021 | Regular Session | LegiScan,Concerning forensic medical evidence of sexual assault.
Colorado,2021,HB 1144,https://legiscan.com/CO/bill/HB1144/2021,CO HB1144 | 2021 | Regular Session | LegiScan,"Concerning the conduct of charitable gaming activity, and, in connection therewith, requiring additional disclosures from license applicants and modernizing the ""Bingo and Raffles Law"" to accommodate the use of improved electronic aids and devices in the conduct of games of chance."
Colorado,2021,HB 1145,https://legiscan.com/CO/bill/HB1145/2021,CO HB1145 | 2021 | Regular Session | LegiScan,"Concerning the creation of a special license plate to support pollinators, and, in connection therewith, making an appropriation."
Colorado,2021,HB 1146,https://legiscan.com/CO/bill/HB1146/2021,CO HB1146 | 2021 | Regular Session | LegiScan,"Concerning the practice of auricular acudetox by a professional, and, in connection therewith, clarifying that in order to perform auricular acudetox, a person does not need to be licensed, certified, or registered as a mental health professional."
Colorado,2021,HB 1147,https://legiscan.com/CO/bill/HB1147/2021,CO HB1147 | 2021 | Regular Session | LegiScan,Concerning simplification of the regulatory requirements for continuing education of professional architects.
Colorado,2021,HB 1148,https://legiscan.com/CO/bill/HB1148/2021,CO HB1148 | 2021 | Regular Session | LegiScan,"Concerning the distribution of an annual report regarding the Colorado state fair, and, in connection therewith, changing the annual reporting deadline and requiring that the report be submitted to all members of the general assembly."
Colorado,2021,HB 1149,https://legiscan.com/CO/bill/HB1149/2021,CO HB1149 | 2021 | Regular Session | LegiScan,"Concerning supporting an energy sector career pathway for Colorado, and, in connection therewith, making an appropriation."
Colorado,2021,HB 1150,https://legiscan.com/CO/bill/HB1150/2021,CO HB1150 | 2021 | Regular Session | LegiScan,Concerning the creation of the Colorado office of new Americans.
Colorado,2021,HB 1151,https://legiscan.com/CO/bill/HB1151/2021,CO HB1151 | 2021 | Regular Session | LegiScan,Concerning allowing a federally recognized Indian tribe to certify its own foster homes.
Colorado,2021,HB 1156,https://legiscan.com/CO/bill/HB1156/2021,CO HB1156 | 2021 | Regular Session | LegiScan,Concerning the correction of statutory defects related to severance tax withholdings from a disbursement to an oil and gas interest owner.
Colorado,2021,HB 1157,https://legiscan.com/CO/bill/HB1157/2021,CO HB1157 | 2021 | Regular Session | LegiScan,Concerning the accurate statutory reference to the types of taxes administered by the department of revenue for purposes of administrative requirements.
Colorado,2021,HB 1158,https://legiscan.com/CO/bill/HB1158/2021,CO HB1158 | 2021 | Regular Session | LegiScan,"Concerning nonsubstantive modifications to sales and use tax exemptions, and, in connection therewith, reorganizing sales and use tax exemptions for agriculture, livestock, and special fuels."
Colorado,2021,HB 1159,https://legiscan.com/CO/bill/HB1159/2021,CO HB1159 | 2021 | Regular Session | LegiScan,Concerning limitations on regulated marijuana delivery.
Colorado,2021,HB 1160,https://legiscan.com/CO/bill/HB1160/2021,CO HB1160 | 2021 | Regular Session | LegiScan,Concerning the care of pet animals in the custody of certain pet animal facilities.
Colorado,2021,HB 1161,https://legiscan.com/CO/bill/HB1161/2021,CO HB1161 | 2021 | Regular Session | LegiScan,"Concerning suspending required statewide assessments for selected grade levels for the 2020-21 school year, and, in connection therewith, reducing an appropriation."
Colorado,2021,HB 1162,https://legiscan.com/CO/bill/HB1162/2021,CO HB1162 | 2021 | Regular Session | LegiScan,Concerning the management of plastic products.
Colorado,2021,HB 1163,https://legiscan.com/CO/bill/HB1163/2021,CO HB1163 | 2021 | Regular Session | LegiScan,Concerning the authority of a retailer to advertise that it will absorb sales or use tax on purchases made by consumers.
Colorado,2021,HB 1164,https://legiscan.com/CO/bill/HB1164/2021,CO HB1164 | 2021 | Regular Session | LegiScan,"Concerning reductions in the property tax credits that apply to school districts' total program mill levies for purposes of funding the ""Public School Finance Act of 1994""."
Colorado,2021,HB 1165,https://legiscan.com/CO/bill/HB1165/2021,CO HB1165 | 2021 | Regular Session | LegiScan,Concerning assistance for victims of strangulation who receive medical examinations.
Colorado,2021,HB 1166,https://legiscan.com/CO/bill/HB1166/2021,CO HB1166 | 2021 | Regular Session | LegiScan,"Concerning training providers across the state in cross-system behavioral health crisis response as it relates to persons with intellectual and developmental disabilities, and, in connection therewith, making an appropriation."
Colorado,2021,HB 1167,https://legiscan.com/CO/bill/HB1167/2021,CO HB1167 | 2021 | Regular Session | LegiScan,Concerning retainage in construction contracts governing improvements to private real property.
Colorado,2021,HB 1168,https://legiscan.com/CO/bill/HB1168/2021,CO HB1168 | 2021 | Regular Session | LegiScan,Concerning historically underutilized businesses in local government procurement.
Colorado,2021,HB 1169,https://legiscan.com/CO/bill/HB1169/2021,CO HB1169 | 2021 | Regular Session | LegiScan,Concerning the prohibition of discrimination against a potential organ transplant recipient based solely on the person's disability.
Colorado,2021,HB 1170,https://legiscan.com/CO/bill/HB1170/2021,CO HB1170 | 2021 | Regular Session | LegiScan,Concerning the creation of the information technology and infrastructure advisement committee on Colorado elections.
Colorado,2021,HB 1171,https://legiscan.com/CO/bill/HB1171/2021,CO HB1171 | 2021 | Regular Session | LegiScan,"Concerning the creation of the kidney disease prevention and education task force, and, in connection therewith, making an appropriation."
Colorado,2021,HB 1172,https://legiscan.com/CO/bill/HB1172/2021,CO HB1172 | 2021 | Regular Session | LegiScan,Concerning visitation rights at health-care facilities.
Colorado,2021,HB 1173,https://legiscan.com/CO/bill/HB1173/2021,CO HB1173 | 2021 | Regular Session | LegiScan,Concerning prohibiting higher education institutions from considering legacy preferences in the admissions process.
Colorado,2021,HB 1174,https://legiscan.com/CO/bill/HB1174/2021,CO HB1174 | 2021 | Regular Session | LegiScan,Concerning the transfer to the capital construction fund of any excess proceeds from the issuance of a lease-purchase agreement under Senate Bill 20-219 that are initially credited to the emergency controlled maintenance account.
Colorado,2021,HB 1175,https://legiscan.com/CO/bill/HB1175/2021,CO HB1175 | 2021 | Regular Session | LegiScan,Concerning the ability of a person to resolve a traffic fine by making a donation to a nonprofit entity.
Colorado,2021,HB 1176,https://legiscan.com/CO/bill/HB1176/2021,CO HB1176 | 2021 | Regular Session | LegiScan,"Concerning measures to promote integrity in elections in the state, and, in connection therewith, creating the Colorado bipartisan election commission to make recommendations to the secretary of state and the general assembly on how best to conduct a comprehensive audit of the state's election processes."
